Measure,Indicator,Region,Year,Food group,Stats,Intake (g/d)
abs,GDD,DJI,2015,dairy,low,78.0469
abs,GDD,DJI,2015,dairy,high,136.891
abs,GDD,DJI,2015,grains,mean,285.445
abs,GDD,DJI,2015,grains,low,198.91
abs,GDD,DJI,2015,grains,high,402.56
abs,GDD,DJI,2015,roots,mean,615.814
abs,GDD,DJI,2015,roots,low,598.054
abs,GDD,DJI,2015,roots,high,645.278
abs,GDD,DJI,2015,red_prc_meat,mean,47.3588
abs,GDD,DJI,2015,red_prc_meat,low,29.623
abs,GDD,DJI,2015,red_prc_meat,high,82.3396
abs,GDD,DZA,2015,fruits,mean,81.3458
abs,GDD,DZA,2015,fruits,low,65.2329
abs,GDD,DZA,2015,fruits,high,102.459
abs,GDD,DZA,2015,vegetables,mean,191.337
abs,GDD,DZA,2015,vegetables,low,160.644
abs,GDD,DZA,2015,vegetables,high,228.749
abs,GDD,DZA,2015,potatoes,mean,99.1409
abs,GDD,DZA,2015,potatoes,low,57.3914
abs,GDD,DZA,2015,potatoes,high,177.102
abs,GDD,DZA,2015,othr_roots,mean,41.281
abs,GDD,DZA,2015,othr_roots,low,20.7239
abs,GDD,DZA,2015,othr_roots,high,85.702
abs,GDD,DZA,2015,legumes,mean,18.3379
abs,GDD,DZA,2015,legumes,low,6.11334
abs,GDD,DZA,2015,legumes,high,56.5355
abs,GDD,DZA,2015,nuts,mean,9.66634
abs,GDD,DZA,2015,nuts,low,5.17103
abs,GDD,DZA,2015,nuts,high,18.1971
abs,GDD,DZA,2015,prc_grains,mean,439.279
abs,GDD,DZA,2015,prc_grains,low,296.396
abs,GDD,DZA,2015,prc_grains,high,598.381
abs,GDD,DZA,2015,whole_grains,mean,25.85
abs,GDD,DZA,2015,whole_grains,low,11.0291
abs,GDD,DZA,2015,whole_grains,high,54.8054
abs,GDD,DZA,2015,prc_meat,mean,11.256
abs,GDD,DZA,2015,prc_meat,low,4.59409
abs,GDD,DZA,2015,prc_meat,high,27.087
abs,GDD,DZA,2015,red_meat,mean,42.3668
abs,GDD,DZA,2015,red_meat,low,30.7875
abs,GDD,DZA,2015,red_meat,high,59.4424
abs,GDD,DZA,2015,fish,mean,26.0799
abs,GDD,DZA,2015,fish,low,14.0556
abs,GDD,DZA,2015,fish,high,49.2571
abs,GDD,DZA,2015,eggs,mean,48.4822
abs,GDD,DZA,2015,eggs,low,36.9186
abs,GDD,DZA,2015,eggs,high,64.6829
abs,GDD,DZA,2015,milk,mean,190.352
abs,GDD,DZA,2015,milk,low,97.0818
abs,GDD,DZA,2015,milk,high,377.145
abs,GDD,DZA,2015,dairy,mean,504.595
abs,GDD,DZA,2015,dairy,low,263.642
abs,GDD,DZA,2015,dairy,high,943.3
abs,GDD,DZA,2015,grains,mean,465.129
abs,GDD,DZA,2015,grains,low,307.425
abs,GDD,DZA,2015,grains,high,653.187
abs,GDD,DZA,2015,roots,mean,140.422
abs,GDD,DZA,2015,roots,low,78.1153
abs,GDD,DZA,2015,roots,high,262.804
abs,GDD,DZA,2015,red_prc_meat,mean,53.6228
abs,GDD,DZA,2015,red_prc_meat,low,35.3816
abs,GDD,DZA,2015,red_prc_meat,high,86.5294
abs,GDD,EGY,2015,fruits,mean,88.6876
abs,GDD,EGY,2015,fruits,low,80.4826
abs,GDD,EGY,2015,fruits,high,97.5731
abs,GDD,EGY,2015,vegetables,mean,147.496
abs,GDD,EGY,2015,vegetables,low,134.075
abs,GDD,EGY,2015,vegetables,high,163.174
abs,GDD,EGY,2015,potatoes,mean,111.142
abs,GDD,EGY,2015,potatoes,low,63.1427
abs,GDD,EGY,2015,potatoes,high,197.205
abs,GDD,EGY,2015,othr_roots,mean,27.6807
abs,GDD,EGY,2015,othr_roots,low,24.0429
abs,GDD,EGY,2015,othr_roots,high,31.6728
abs,GDD,EGY,2015,legumes,mean,9.32786
abs,GDD,EGY,2015,legumes,low,8.01826
abs,GDD,EGY,2015,legumes,high,10.8291
abs,GDD,EGY,2015,nuts,mean,2.39534
abs,GDD,EGY,2015,nuts,low,1.71623
abs,GDD,EGY,2015,nuts,high,3.40485
abs,GDD,EGY,2015,prc_grains,mean,214.116
abs,GDD,EGY,2015,prc_grains,low,186.866
abs,GDD,EGY,2015,prc_grains,high,245.738
abs,GDD,EGY,2015,whole_grains,mean,22.3878
abs,GDD,EGY,2015,whole_grains,low,9.40221
abs,GDD,EGY,2015,whole_grains,high,47.7974
abs,GDD,EGY,2015,prc_meat,mean,8.2324
abs,GDD,EGY,2015,prc_meat,low,3.26427
abs,GDD,EGY,2015,prc_meat,high,20.3774
abs,GDD,EGY,2015,red_meat,mean,44.7269
abs,GDD,EGY,2015,red_meat,low,40.4058
abs,GDD,EGY,2015,red_meat,high,49.6125
abs,GDD,EGY,2015,fish,mean,14.4743
abs,GDD,EGY,2015,fish,low,12.7044
abs,GDD,EGY,2015,fish,high,16.5106
abs,GDD,EGY,2015,eggs,mean,20.6641
abs,GDD,EGY,2015,eggs,low,18.4145
abs,GDD,EGY,2015,eggs,high,23.1734
abs,GDD,EGY,2015,milk,mean,51.6788
abs,GDD,EGY,2015,milk,low,46.029
abs,GDD,EGY,2015,milk,high,58.1874
abs,GDD,EGY,2015,dairy,mean,136.042
abs,GDD,EGY,2015,dairy,low,107.996
abs,GDD,EGY,2015,dairy,high,172.837
abs,GDD,EGY,2015,grains,mean,236.503
abs,GDD,EGY,2015,grains,low,196.269
abs,GDD,EGY,2015,grains,high,293.536
abs,GDD,EGY,2015,roots,mean,138.822
abs,GDD,EGY,2015,roots,low,87.1856
abs,GDD,EGY,2015,roots,high,228.878
abs,GDD,EGY,2015,red_prc_meat,mean,52.9593
abs,GDD,EGY,2015,red_prc_meat,low,43.67
abs,GDD,EGY,2015,red_prc_meat,high,69.99
abs,GDD,IRQ,2015,fruits,mean,104.473
abs,GDD,IRQ,2015,fruits,low,72.0084
abs,GDD,IRQ,2015,fruits,high,150.186
abs,GDD,IRQ,2015,vegetables,mean,98.1451
abs,GDD,IRQ,2015,vegetables,low,72.0879
abs,GDD,IRQ,2015,vegetables,high,133.815
abs,GDD,IRQ,2015,potatoes,mean,33.9064
abs,GDD,IRQ,2015,potatoes,low,18.7602
abs,GDD,IRQ,2015,potatoes,high,63.6491
abs,GDD,IRQ,2015,othr_roots,mean,35.5057
abs,GDD,IRQ,2015,othr_roots,low,17.523
abs,GDD,IRQ,2015,othr_roots,high,74.6789
abs,GDD,IRQ,2015,legumes,mean,24.4953
abs,GDD,IRQ,2015,legumes,low,13.0919
abs,GDD,IRQ,2015,legumes,high,48.0142
abs,GDD,IRQ,2015,nuts,mean,10.5614
abs,GDD,IRQ,2015,nuts,low,5.54491
abs,GDD,IRQ,2015,nuts,high,20.2041
abs,GDD,IRQ,2015,prc_grains,mean,380.435
abs,GDD,IRQ,2015,prc_grains,low,247.84
abs,GDD,IRQ,2015,prc_grains,high,535.745
abs,GDD,IRQ,2015,whole_grains,mean,6.5435
abs,GDD,IRQ,2015,whole_grains,low,2.80474
abs,GDD,IRQ,2015,whole_grains,high,16.0075
abs,GDD,IRQ,2015,prc_meat,mean,42.5165
abs,GDD,IRQ,2015,prc_meat,low,19.7556
abs,GDD,IRQ,2015,prc_meat,high,74.8641
abs,GDD,IRQ,2015,red_meat,mean,61.8175
abs,GDD,IRQ,2015,red_meat,low,44.0647
abs,GDD,IRQ,2015,red_meat,high,87.6825
abs,GDD,IRQ,2015,fish,mean,16.2871
abs,GDD,IRQ,2015,fish,low,11.3606
abs,GDD,IRQ,2015,fish,high,23.4968
abs,GDD,IRQ,2015,eggs,mean,86.0135
abs,GDD,IRQ,2015,eggs,low,66.8565
abs,GDD,IRQ,2015,eggs,high,105.128
abs,GDD,IRQ,2015,milk,mean,90.0663
abs,GDD,IRQ,2015,milk,low,65.4038
abs,GDD,IRQ,2015,milk,high,127.255
abs,GDD,IRQ,2015,dairy,mean,394.992
abs,GDD,IRQ,2015,dairy,low,226.087
abs,GDD,IRQ,2015,dairy,high,664.345
abs,GDD,IRQ,2015,grains,mean,386.978
abs,GDD,IRQ,2015,grains,low,250.645
abs,GDD,IRQ,2015,grains,high,551.752
abs,GDD,IRQ,2015,roots,mean,69.4121
abs,GDD,IRQ,2015,roots,low,36.2831
abs,GDD,IRQ,2015,roots,high,138.328
abs,GDD,IRQ,2015,red_prc_meat,mean,104.334
abs,GDD,IRQ,2015,red_prc_meat,low,63.8203
abs,GDD,IRQ,2015,red_prc_meat,high,162.547
abs,GDD,JOR,2015,fruits,mean,169.38
abs,GDD,JOR,2015,fruits,low,152.553
abs,GDD,JOR,2015,fruits,high,187.722
abs,GDD,JOR,2015,vegetables,mean,115.075
abs,GDD,JOR,2015,vegetables,low,104.48
abs,GDD,JOR,2015,vegetables,high,126.853
abs,GDD,JOR,2015,potatoes,mean,34.5821
abs,GDD,JOR,2015,potatoes,low,19.2528
abs,GDD,JOR,2015,potatoes,high,65.0276
abs,GDD,JOR,2015,othr_roots,mean,22.8483
abs,GDD,JOR,2015,othr_roots,low,19.5897
abs,GDD,JOR,2015,othr_roots,high,26.5603
abs,GDD,JOR,2015,legumes,mean,27.9991
abs,GDD,JOR,2015,legumes,low,23.9875
abs,GDD,JOR,2015,legumes,high,32.7355
abs,GDD,JOR,2015,nuts,mean,10.6196
abs,GDD,JOR,2015,nuts,low,7.76405
abs,GDD,JOR,2015,nuts,high,14.5874
abs,GDD,JOR,2015,prc_grains,mean,323.721
abs,GDD,JOR,2015,prc_grains,low,278.5
abs,GDD,JOR,2015,prc_grains,high,377.206
abs,GDD,JOR,2015,whole_grains,mean,26.964
abs,GDD,JOR,2015,whole_grains,low,11.9241
abs,GDD,JOR,2015,whole_grains,high,57.4158
abs,GDD,JOR,2015,prc_meat,mean,34.0485
abs,GDD,JOR,2015,prc_meat,low,14.6364
abs,GDD,JOR,2015,prc_meat,high,66.1259
abs,GDD,JOR,2015,red_meat,mean,54.2852
abs,GDD,JOR,2015,red_meat,low,48.1155
abs,GDD,JOR,2015,red_meat,high,60.9954
abs,GDD,JOR,2015,fish,mean,55.4545
abs,GDD,JOR,2015,fish,low,48.336
abs,GDD,JOR,2015,fish,high,64.1128
abs,GDD,JOR,2015,eggs,mean,26.047
abs,GDD,JOR,2015,eggs,low,23.0346
abs,GDD,JOR,2015,eggs,high,29.5338
abs,GDD,JOR,2015,milk,mean,117.825
abs,GDD,JOR,2015,milk,low,103.527
abs,GDD,JOR,2015,milk,high,134.532
abs,GDD,JOR,2015,dairy,mean,324.784
abs,GDD,JOR,2015,dairy,low,222.855
abs,GDD,JOR,2015,dairy,high,484.256
abs,GDD,JOR,2015,grains,mean,350.685
abs,GDD,JOR,2015,grains,low,290.424
abs,GDD,JOR,2015,grains,high,434.622
abs,GDD,JOR,2015,roots,mean,57.4304
abs,GDD,JOR,2015,roots,low,38.8425
abs,GDD,JOR,2015,roots,high,91.5879
abs,GDD,JOR,2015,red_prc_meat,mean,88.3337
abs,GDD,JOR,2015,red_prc_meat,low,62.7519
abs,GDD,JOR,2015,red_prc_meat,high,127.121
abs,GDD,KWT,2015,fruits,mean,57.1205
abs,GDD,KWT,2015,fruits,low,48.4109
abs,GDD,KWT,2015,fruits,high,67.0403
abs,GDD,KWT,2015,vegetables,mean,110.483
abs,GDD,KWT,2015,vegetables,low,96.4238
abs,GDD,KWT,2015,vegetables,high,126.46
abs,GDD,KWT,2015,potatoes,mean,370.703
abs,GDD,KWT,2015,potatoes,low,241.601
abs,GDD,KWT,2015,potatoes,high,490.896
abs,GDD,KWT,2015,othr_roots,mean,16.9559
abs,GDD,KWT,2015,othr_roots,low,8.46947
abs,GDD,KWT,2015,othr_roots,high,35.7811
abs,GDD,KWT,2015,legumes,mean,41.7418
abs,GDD,KWT,2015,legumes,low,21.837
abs,GDD,KWT,2015,legumes,high,80.5771
abs,GDD,KWT,2015,nuts,mean,23.1419
abs,GDD,KWT,2015,nuts,low,12.3535
abs,GDD,KWT,2015,nuts,high,40.2215
abs,GDD,KWT,2015,prc_grains,mean,276.812
abs,GDD,KWT,2015,prc_grains,low,172.602
abs,GDD,KWT,2015,prc_grains,high,418.005
abs,GDD,KWT,2015,whole_grains,mean,28.356
abs,GDD,KWT,2015,whole_grains,low,11.8648
abs,GDD,KWT,2015,whole_grains,high,60.7583
abs,GDD,KWT,2015,prc_meat,mean,42.2398
abs,GDD,KWT,2015,prc_meat,low,16.304
abs,GDD,KWT,2015,prc_meat,high,83.3542
abs,GDD,KWT,2015,red_meat,mean,28.9484
abs,GDD,KWT,2015,red_meat,low,23.9503
abs,GDD,KWT,2015,red_meat,high,34.9286
abs,GDD,KWT,2015,fish,mean,69.1303
abs,GDD,KWT,2015,fish,low,56.6277
abs,GDD,KWT,2015,fish,high,84.4918
abs,GDD,KWT,2015,eggs,mean,24.815
abs,GDD,KWT,2015,eggs,low,18.4987
abs,GDD,KWT,2015,eggs,high,34.0331
abs,GDD,KWT,2015,milk,mean,239.292
abs,GDD,KWT,2015,milk,low,173.969
abs,GDD,KWT,2015,milk,high,327.227
abs,GDD,KWT,2015,dairy,mean,582.22
abs,GDD,KWT,2015,dairy,low,358.922
abs,GDD,KWT,2015,dairy,high,946.806
abs,GDD,KWT,2015,grains,mean,305.168
abs,GDD,KWT,2015,grains,low,184.467
abs,GDD,KWT,2015,grains,high,478.764
abs,GDD,KWT,2015,roots,mean,387.658
abs,GDD,KWT,2015,roots,low,250.071
abs,GDD,KWT,2015,roots,high,526.677
abs,GDD,KWT,2015,red_prc_meat,mean,71.1882
abs,GDD,KWT,2015,red_prc_meat,low,40.2543
abs,GDD,KWT,2015,red_prc_meat,high,118.283
abs,GDD,LBN,2015,fruits,mean,248.587
abs,GDD,LBN,2015,fruits,low,217.884
abs,GDD,LBN,2015,fruits,high,282.408
abs,GDD,LBN,2015,vegetables,mean,346.288
abs,GDD,LBN,2015,vegetables,low,310.808
abs,GDD,LBN,2015,vegetables,high,384.584
abs,GDD,LBN,2015,potatoes,mean,48.5612
abs,GDD,LBN,2015,potatoes,low,42.0037
abs,GDD,LBN,2015,potatoes,high,55.8919
abs,GDD,LBN,2015,othr_roots,mean,17.5284
abs,GDD,LBN,2015,othr_roots,low,13.6934
abs,GDD,LBN,2015,othr_roots,high,22.44
abs,GDD,LBN,2015,legumes,mean,28.7858
abs,GDD,LBN,2015,legumes,low,23.9411
abs,GDD,LBN,2015,legumes,high,34.1998
abs,GDD,LBN,2015,nuts,mean,36.3687
abs,GDD,LBN,2015,nuts,low,30.5356
abs,GDD,LBN,2015,nuts,high,43.149
abs,GDD,LBN,2015,prc_grains,mean,460.691
abs,GDD,LBN,2015,prc_grains,low,381.456
abs,GDD,LBN,2015,prc_grains,high,556.03
abs,GDD,LBN,2015,whole_grains,mean,24.3759
abs,GDD,LBN,2015,whole_grains,low,19.7391
abs,GDD,LBN,2015,whole_grains,high,30.1041
abs,GDD,LBN,2015,prc_meat,mean,12.5095
abs,GDD,LBN,2015,prc_meat,low,10.0184
abs,GDD,LBN,2015,prc_meat,high,15.5313
abs,GDD,LBN,2015,red_meat,mean,31.0324
abs,GDD,LBN,2015,red_meat,low,27.3759
abs,GDD,LBN,2015,red_meat,high,35.0546
abs,GDD,LBN,2015,fish,mean,10.8641
abs,GDD,LBN,2015,fish,low,9.38172
abs,GDD,LBN,2015,fish,high,12.501
abs,GDD,LBN,2015,eggs,mean,13.0239
abs,GDD,LBN,2015,eggs,low,11.2219
abs,GDD,LBN,2015,eggs,high,14.9856
abs,GDD,LBN,2015,milk,mean,93.3058
abs,GDD,LBN,2015,milk,low,78.6215
abs,GDD,LBN,2015,milk,high,111.939
abs,GDD,LBN,2015,dairy,mean,446.084
abs,GDD,LBN,2015,dairy,low,372.138
abs,GDD,LBN,2015,dairy,high,534.496
abs,GDD,LBN,2015,grains,mean,485.067
abs,GDD,LBN,2015,grains,low,401.195
abs,GDD,LBN,2015,grains,high,586.134
abs,GDD,LBN,2015,roots,mean,66.0896
abs,GDD,LBN,2015,roots,low,55.6971
abs,GDD,LBN,2015,roots,high,78.3318
abs,GDD,LBN,2015,red_prc_meat,mean,43.5419
abs,GDD,LBN,2015,red_prc_meat,low,37.3943
abs,GDD,LBN,2015,red_prc_meat,high,50.5859
abs,GDD,LBY,2015,fruits,mean,52.6401
abs,GDD,LBY,2015,fruits,low,41.4361
abs,GDD,LBY,2015,fruits,high,66.3389
abs,GDD,LBY,2015,vegetables,mean,110.883
abs,GDD,LBY,2015,vegetables,low,92.4887
abs,GDD,LBY,2015,vegetables,high,134.055
abs,GDD,LBY,2015,potatoes,mean,65.5459
abs,GDD,LBY,2015,potatoes,low,37.4934
abs,GDD,LBY,2015,potatoes,high,121.645
abs,GDD,LBY,2015,othr_roots,mean,32.1842
abs,GDD,LBY,2015,othr_roots,low,16.3683
abs,GDD,LBY,2015,othr_roots,high,66.1808
abs,GDD,LBY,2015,legumes,mean,37.3765
abs,GDD,LBY,2015,legumes,low,20.2224
abs,GDD,LBY,2015,legumes,high,72.8018
abs,GDD,LBY,2015,nuts,mean,19.4564
abs,GDD,LBY,2015,nuts,low,10.5639
abs,GDD,LBY,2015,nuts,high,33.8028
abs,GDD,LBY,2015,prc_grains,mean,462.639
abs,GDD,LBY,2015,prc_grains,low,278.546
abs,GDD,LBY,2015,prc_grains,high,656.593
abs,GDD,LBY,2015,whole_grains,mean,14.7205
abs,GDD,LBY,2015,whole_grains,low,6.14841
abs,GDD,LBY,2015,whole_grains,high,35.0316
abs,GDD,LBY,2015,prc_meat,mean,16.6805
abs,GDD,LBY,2015,prc_meat,low,6.55769
abs,GDD,LBY,2015,prc_meat,high,38.352
abs,GDD,LBY,2015,red_meat,mean,39.9692
abs,GDD,LBY,2015,red_meat,low,28.6853
abs,GDD,LBY,2015,red_meat,high,56.2085
abs,GDD,LBY,2015,fish,mean,33.0371
abs,GDD,LBY,2015,fish,low,23.3808
abs,GDD,LBY,2015,fish,high,47.5136
abs,GDD,LBY,2015,eggs,mean,25.2521
abs,GDD,LBY,2015,eggs,low,19.0305
abs,GDD,LBY,2015,eggs,high,33.8023
abs,GDD,LBY,2015,milk,mean,127.393
abs,GDD,LBY,2015,milk,low,93.1234
abs,GDD,LBY,2015,milk,high,178.247
abs,GDD,LBY,2015,dairy,mean,396.372
abs,GDD,LBY,2015,dairy,low,237.254
abs,GDD,LBY,2015,dairy,high,665.264
abs,GDD,LBY,2015,grains,mean,477.359
abs,GDD,LBY,2015,grains,low,284.694
abs,GDD,LBY,2015,grains,high,691.624
abs,GDD,LBY,2015,roots,mean,97.7302
abs,GDD,LBY,2015,roots,low,53.8617
abs,GDD,LBY,2015,roots,high,187.826
abs,GDD,LBY,2015,red_prc_meat,mean,56.6497
abs,GDD,LBY,2015,red_prc_meat,low,35.243
abs,GDD,LBY,2015,red_prc_meat,high,94.5605
abs,GDD,MAR,2015,fruits,mean,87.6918
abs,GDD,MAR,2015,fruits,low,72.5444
abs,GDD,MAR,2015,fruits,high,107.104
abs,GDD,MAR,2015,vegetables,mean,172.567
abs,GDD,MAR,2015,vegetables,low,148.374
abs,GDD,MAR,2015,vegetables,high,200.624
abs,GDD,MAR,2015,potatoes,mean,73.4663
abs,GDD,MAR,2015,potatoes,low,41.6239
abs,GDD,MAR,2015,potatoes,high,132.239
abs,GDD,MAR,2015,othr_roots,mean,37.5986
abs,GDD,MAR,2015,othr_roots,low,19.3382
abs,GDD,MAR,2015,othr_roots,high,77.5871
abs,GDD,MAR,2015,legumes,mean,30.9719
abs,GDD,MAR,2015,legumes,low,16.2575
abs,GDD,MAR,2015,legumes,high,59.8716
abs,GDD,MAR,2015,nuts,mean,9.86698
abs,GDD,MAR,2015,nuts,low,5.18287
abs,GDD,MAR,2015,nuts,high,18.1094
abs,GDD,MAR,2015,prc_grains,mean,477.89
abs,GDD,MAR,2015,prc_grains,low,319.492
abs,GDD,MAR,2015,prc_grains,high,634.77
abs,GDD,MAR,2015,whole_grains,mean,24.3085
abs,GDD,MAR,2015,whole_grains,low,10.2154
abs,GDD,MAR,2015,whole_grains,high,52.7233
abs,GDD,MAR,2015,prc_meat,mean,24.6761
abs,GDD,MAR,2015,prc_meat,low,10.6846
abs,GDD,MAR,2015,prc_meat,high,48.961
abs,GDD,MAR,2015,red_meat,mean,26.4246
abs,GDD,MAR,2015,red_meat,low,14.3228
abs,GDD,MAR,2015,red_meat,high,48.6954
abs,GDD,MAR,2015,fish,mean,37.6864
abs,GDD,MAR,2015,fish,low,22.687
abs,GDD,MAR,2015,fish,high,62.8581
abs,GDD,MAR,2015,eggs,mean,25.2652
abs,GDD,MAR,2015,eggs,low,16.3685
abs,GDD,MAR,2015,eggs,high,39.5651
abs,GDD,MAR,2015,milk,mean,130.476
abs,GDD,MAR,2015,milk,low,75.3425
abs,GDD,MAR,2015,milk,high,228.037
abs,GDD,MAR,2015,dairy,mean,278.971
abs,GDD,MAR,2015,dairy,low,162.646
abs,GDD,MAR,2015,dairy,high,483.658
abs,GDD,MAR,2015,grains,mean,502.199
abs,GDD,MAR,2015,grains,low,329.707
abs,GDD,MAR,2015,grains,high,687.493
abs,GDD,MAR,2015,roots,mean,111.065
abs,GDD,MAR,2015,roots,low,60.9621
abs,GDD,MAR,2015,roots,high,209.826
abs,GDD,MAR,2015,red_prc_meat,mean,51.1008
abs,GDD,MAR,2015,red_prc_meat,low,25.0073
abs,GDD,MAR,2015,red_prc_meat,high,97.6563
abs,GDD,MRT,2015,fruits,mean,34.3268
abs,GDD,MRT,2015,fruits,low,28.8453
abs,GDD,MRT,2015,fruits,high,41.004
abs,GDD,MRT,2015,vegetables,mean,173.052
abs,GDD,MRT,2015,vegetables,low,151.998
abs,GDD,MRT,2015,vegetables,high,197.88
abs,GDD,MRT,2015,potatoes,mean,24.0825
abs,GDD,MRT,2015,potatoes,low,13.4092
abs,GDD,MRT,2015,potatoes,high,43.5832
abs,GDD,MRT,2015,othr_roots,mean,20.3467
abs,GDD,MRT,2015,othr_roots,low,12.2378
abs,GDD,MRT,2015,othr_roots,high,36.8653
abs,GDD,MRT,2015,legumes,mean,23.845
abs,GDD,MRT,2015,legumes,low,16.6054
abs,GDD,MRT,2015,legumes,high,36.177
abs,GDD,MRT,2015,nuts,mean,1.82841
abs,GDD,MRT,2015,nuts,low,0.943351
abs,GDD,MRT,2015,nuts,high,3.77756
abs,GDD,MRT,2015,prc_grains,mean,290.237
abs,GDD,MRT,2015,prc_grains,low,215.548
abs,GDD,MRT,2015,prc_grains,high,376.115
abs,GDD,MRT,2015,whole_grains,mean,25.747
abs,GDD,MRT,2015,whole_grains,low,13.237
abs,GDD,MRT,2015,whole_grains,high,49.3091
abs,GDD,MRT,2015,prc_meat,mean,45.8634
abs,GDD,MRT,2015,prc_meat,low,15.3286
abs,GDD,MRT,2015,prc_meat,high,93.6568
abs,GDD,MRT,2015,red_meat,mean,19.6818
abs,GDD,MRT,2015,red_meat,low,15.8883
abs,GDD,MRT,2015,red_meat,high,24.9244
abs,GDD,MRT,2015,fish,mean,31.7356
abs,GDD,MRT,2015,fish,low,25.2827
abs,GDD,MRT,2015,fish,high,40.0705
abs,GDD,MRT,2015,eggs,mean,11.4755
abs,GDD,MRT,2015,eggs,low,9.32453
abs,GDD,MRT,2015,eggs,high,14.3083
abs,GDD,MRT,2015,milk,mean,67.3333
abs,GDD,MRT,2015,milk,low,54.7758
abs,GDD,MRT,2015,milk,high,83.3252
abs,GDD,MRT,2015,dairy,mean,97.0062
abs,GDD,MRT,2015,dairy,low,73.2427
abs,GDD,MRT,2015,dairy,high,131.659
abs,GDD,MRT,2015,grains,mean,315.984
abs,GDD,MRT,2015,grains,low,228.785
abs,GDD,MRT,2015,grains,high,425.424
abs,GDD,MRT,2015,roots,mean,44.4292
abs,GDD,MRT,2015,roots,low,25.647
abs,GDD,MRT,2015,roots,high,80.4485
abs,GDD,MRT,2015,red_prc_meat,mean,65.5452
abs,GDD,MRT,2015,red_prc_meat,low,31.2169
abs,GDD,MRT,2015,red_prc_meat,high,118.581
abs,GDD,OMN,2015,fruits,mean,121.846
abs,GDD,OMN,2015,fruits,low,90.5834
abs,GDD,OMN,2015,fruits,high,164.425
abs,GDD,OMN,2015,vegetables,mean,157.241
abs,GDD,OMN,2015,vegetables,low,123.647
abs,GDD,OMN,2015,vegetables,high,201.176
abs,GDD,OMN,2015,potatoes,mean,82.722
abs,GDD,OMN,2015,potatoes,low,45.9858
abs,GDD,OMN,2015,potatoes,high,154.235
abs,GDD,OMN,2015,othr_roots,mean,23.7315
abs,GDD,OMN,2015,othr_roots,low,11.8643
abs,GDD,OMN,2015,othr_roots,high,50.6763
abs,GDD,OMN,2015,legumes,mean,40.6391
abs,GDD,OMN,2015,legumes,low,21.7738
abs,GDD,OMN,2015,legumes,high,80.7624
abs,GDD,OMN,2015,nuts,mean,12.6761
abs,GDD,OMN,2015,nuts,low,6.58307
abs,GDD,OMN,2015,nuts,high,24.1565
abs,GDD,OMN,2015,prc_grains,mean,389.877
abs,GDD,OMN,2015,prc_grains,low,252.591
abs,GDD,OMN,2015,prc_grains,high,550.312
abs,GDD,OMN,2015,whole_grains,mean,28.2483
abs,GDD,OMN,2015,whole_grains,low,11.8914
abs,GDD,OMN,2015,whole_grains,high,60.4043
abs,GDD,OMN,2015,prc_meat,mean,34.2215
abs,GDD,OMN,2015,prc_meat,low,14.8617
abs,GDD,OMN,2015,prc_meat,high,64.8127
abs,GDD,OMN,2015,red_meat,mean,50.3327
abs,GDD,OMN,2015,red_meat,low,35.8302
abs,GDD,OMN,2015,red_meat,high,71.2481
abs,GDD,OMN,2015,fish,mean,33.3562
abs,GDD,OMN,2015,fish,low,22.8362
abs,GDD,OMN,2015,fish,high,48.8631
abs,GDD,OMN,2015,eggs,mean,33.0075
abs,GDD,OMN,2015,eggs,low,24.8061
abs,GDD,OMN,2015,eggs,high,44.6873
abs,GDD,OMN,2015,milk,mean,161.125
abs,GDD,OMN,2015,milk,low,117.748
abs,GDD,OMN,2015,milk,high,224.988
abs,GDD,OMN,2015,dairy,mean,424.705
abs,GDD,OMN,2015,dairy,low,258.257
abs,GDD,OMN,2015,dairy,high,709.765
abs,GDD,OMN,2015,grains,mean,418.126
abs,GDD,OMN,2015,grains,low,264.483
abs,GDD,OMN,2015,grains,high,610.716
abs,GDD,OMN,2015,roots,mean,106.453
abs,GDD,OMN,2015,roots,low,57.85
abs,GDD,OMN,2015,roots,high,204.911
abs,GDD,OMN,2015,red_prc_meat,mean,84.5542
abs,GDD,OMN,2015,red_prc_meat,low,50.692
abs,GDD,OMN,2015,red_prc_meat,high,136.061
abs,GDD,PSE,2015,fruits,mean,109.463
abs,GDD,PSE,2015,fruits,low,75.7874
abs,GDD,PSE,2015,fruits,high,156.349
abs,GDD,PSE,2015,vegetables,mean,137.833
abs,GDD,PSE,2015,vegetables,low,100.447
abs,GDD,PSE,2015,vegetables,high,184.072
abs,GDD,PSE,2015,potatoes,mean,72.691
abs,GDD,PSE,2015,potatoes,low,41.3747
abs,GDD,PSE,2015,potatoes,high,133.47
abs,GDD,PSE,2015,othr_roots,mean,39.3191
abs,GDD,PSE,2015,othr_roots,low,19.8868
abs,GDD,PSE,2015,othr_roots,high,79.88
abs,GDD,PSE,2015,legumes,mean,38.0801
abs,GDD,PSE,2015,legumes,low,20.7712
abs,GDD,PSE,2015,legumes,high,72.6113
abs,GDD,PSE,2015,nuts,mean,19.4627
abs,GDD,PSE,2015,nuts,low,10.7276
abs,GDD,PSE,2015,nuts,high,34.1642
abs,GDD,PSE,2015,prc_grains,mean,475.506
abs,GDD,PSE,2015,prc_grains,low,293.777
abs,GDD,PSE,2015,prc_grains,high,658.421
abs,GDD,PSE,2015,whole_grains,mean,13.1662
abs,GDD,PSE,2015,whole_grains,low,5.543
